ano;uf;cod_ibge;municipio;esp_vida;tx_analf_15m;pop;rdpc
1991;17;1715507;OLIVEIRA DE FÁTIMA;58,54;25,39;1018;154,63
1991;17;1715705;PALMEIRANTE;58,94;45,39;3541;98,16
1991;17;1715754;PALMEIRÓPOLIS;63,49;23,49;8145;322,18
1991;17;1716109;PARAÍSO DO TOCANTINS;64,61;18,65;26755;555,09
1991;17;1716208;PARANÃ;61,37;48,77;9697;153,38
1991;17;1716307;PAU D'ARCO;63,49;39,89;3800;200,32
1991;17;1716505;PEDRO AFONSO;63,39;24,23;8054;280,3
1991;17;1716604;PEIXE;62,91;35,58;8415;151,58
1991;17;1716653;PEQUIZEIRO;62,05;35,76;4037;165,06
1991;17;1716703;COLMÉIA;60,16;30,58;8022;243,5
1991;17;1717008;PINDORAMA DO TOCANTINS;60,28;32,33;4923;171,74
1991;17;1717206;PIRAQUÊ;63,84;40,8;1436;118,1
1991;17;1717503;PIUM;59,23;29,41;7402;211,95
1991;17;1717800;PONTE ALTA DO BOM JESUS;58,94;49,4;5084;116,56
1991;17;1717909;PONTE ALTA DO TOCANTINS;61,71;32,73;5529;143,72
1991;17;1718006;PORTO ALEGRE DO TOCANTINS;60,56;38,95;1714;141,3
1991;17;1718204;PORTO NACIONAL;63,39;21,64;42850;310,2
1991;17;1718303;PRAIA NORTE;54,14;53,18;4057;97,81
1991;17;1718402;PRESIDENTE KENNEDY;63,38;28,86;3491;203,04
1991;17;1718451;PUGMIL;57,46;33,15;1590;130,03
1991;17;1718501;RECURSOLÂNDIA;54,88;61,43;2898;66,37
1991;17;1718550;RIACHINHO;55,9;55,9;2226;74,39
1991;17;1718659;RIO DA CONCEIÇÃO;55,74;47,03;813;87,12
1991;17;1718709;RIO DOS BOIS;56,41;39,55;1709;126,98
1991;17;1718758;RIO SONO;59,98;35,94;6951;143,3
1991;17;1718808;SAMPAIO;53,86;54,06;2897;61,78
1991;17;1718840;SANDOLÂNDIA;61,37;28,46;2991;124,22
1991;17;1718865;SANTA FÉ DO ARAGUAIA;58,83;48,02;3472;147,04
1991;17;1718881;SANTA MARIA DO TOCANTINS;56,41;36,09;1753;83,61
1991;17;1718899;SANTA RITA DO TOCANTINS;58,83;32,15;1941;128,96
1991;17;1718907;SANTA ROSA DO TOCANTINS;61,25;39,08;3568;150,15
1991;17;1719004;SANTA TEREZA DO TOCANTINS;61,78;24,01;1379;148,26
1991;17;1720002;SANTA TEREZINHA DO TOCANTINS;56;48,72;1903;57,06
1991;17;1720101;SÃO BENTO DO TOCANTINS;55,9;47,01;3172;80,39
1991;17;1720150;SÃO FÉLIX DO TOCANTINS;55,74;74,82;699;76,01
1991;17;1720200;SÃO MIGUEL DO TOCANTINS;56;51,44;6941;109,19
1991;17;1720259;SÃO SALVADOR DO TOCANTINS;62,91;36,41;3667;175,33
1991;17;1720309;SÃO SEBASTIÃO DO TOCANTINS;58,4;54,76;2548;137,7
1991;17;1720499;SÃO VALÉRIO;61,22;39,09;3586;165,77
1991;17;1720655;SILVANÓPOLIS;58,02;32,41;4975;161,56
1991;17;1720804;SÍTIO NOVO DO TOCANTINS;55,74;44,36;7973;96,58
1991;17;1720853;SUCUPIRA;62,91;30,76;1463;150,76
1991;17;1720903;TAGUATINGA;58,54;42,39;11171;140,69
1991;17;1720937;TAIPAS DO TOCANTINS;62,61;39,85;1685;95,83
1991;17;1720978;TALISMÃ;64,45;35,62;3284;265,29
1991;17;1721000;PALMAS;64,61;17,05;20682;446,49
1991;17;1721109;TOCANTÍNIA;58,16;30,46;5734;224,65
1991;17;1721208;TOCANTINÓPOLIS;62,5;32,57;17680;186,94
1991;17;1721257;TUPIRAMA;59,23;60,54;1058;115,7
1991;17;1721307;TUPIRATINS;61,51;36,82;899;210,3
1991;17;1722081;WANDERLÂNDIA;58,72;38,77;9216;161,45
1991;17;1722107;XAMBIOÁ;58,83;33,5;10216;220,56
1991;21;2100055;AÇAILÂNDIA;57,69;39;63132;269,72
1991;21;2100105;AFONSO CUNHA;55,35;61,02;4579;70,12
1991;21;2100154;ÁGUA DOCE DO MARANHÃO;56,96;68,81;10714;89,32
1991;21;2100204;ALCÂNTARA;60,43;48,65;19435;116
1991;21;2100303;ALDEIAS ALTAS;57,91;67,96;19441;94,82
1991;21;2100402;ALTAMIRA DO MARANHÃO;57,91;56,62;10307;118,27
1991;21;2100436;ALTO ALEGRE DO MARANHÃO;52,93;66,28;13501;73,25
1991;21;2100477;ALTO ALEGRE DO PINDARÉ;55,56;67,27;24428;68,01
1991;21;2100501;ALTO PARNAÍBA;59,43;34,7;10170;152,16
1991;21;2100550;AMAPÁ DO MARANHÃO;57,59;59,93;4665;140,3
1991;21;2100600;AMARANTE DO MARANHÃO;56,27;54,26;22447;107,77
1991;21;2100709;ANAJATUBA;57,15;54,31;16516;89,59
1991;21;2100808;ANAPURUS;58,13;59;10204;92,28
1991;21;2100832;APICUM-AÇU;56,99;44,94;8846;83,54
1991;21;2100873;ARAGUANÃ;54,64;51,89;9374;92,91
1991;21;2100907;ARAIOSES;53,99;64,46;33213;89,13
1991;21;2100956;ARAME;54,29;62,06;32963;92,78
1991;21;2101004;ARARI;56,07;41,05;24763;116,15
1991;21;2101103;AXIXÁ;55,56;29,81;9285;106,95
1991;21;2101202;BACABAL;55,66;39,56;82366;155,7
1991;21;2101251;BACABEIRA;58,14;44,15;8704;95,46
1991;21;2101301;BACURI;55,23;47,93;13315;87,71
1991;21;2101350;BACURITUBA;55,23;58,02;4813;64,03
1991;21;2101400;BALSAS;61,95;33,06;41431;145,95
1991;21;2101509;BARÃO DE GRAJAÚ;61,61;54,59;13494;98,11
1991;21;2101608;BARRA DO CORDA;58,17;47,38;69041;95,94
1991;21;2101707;BARREIRINHAS;56,85;53,15;29661;74,44
1991;21;2101731;BELÁGUA;56,51;67,55;3976;67,65
1991;21;2101772;BELA VISTA DO MARANHÃO;53,69;57,85;9554;81,72
1991;21;2101806;BENEDITO LEITE;58,4;51,95;5192;95,02
1991;21;2101905;BEQUIMÃO;55,23;39,47;21339;68,88
1991;21;2101939;BERNARDO DO MEARIM;55,56;53,49;5260;74,85
1991;21;2101970;BOA VISTA DO GURUPI;58,89;39,81;4372;119,85
1991;21;2102002;BOM JARDIM;53,78;60,88;28672;91,15
1991;21;2102036;BOM JESUS DAS SELVAS;58,56;64,75;16101;110,04
1991;21;2102077;BOM LUGAR;57,79;60,63;10328;80,14
1991;21;2102101;BREJO;58,13;55,01;23899;100,25
1991;21;2102150;BREJO DE AREIA;53,78;70,36;6511;111,01
1991;21;2102200;BURITI;56,51;59,16;22746;100,92
1991;21;2102309;BURITI BRAVO;59,61;53,74;20287;115,63
1991;21;2102325;BURITICUPU;58,96;52,33;21446;125,48
1991;21;2102358;BURITIRANA;53,34;55,03;13390;87,91
1991;21;2102374;CACHOEIRA GRANDE;55,56;59,32;5652;72,17
1991;21;2102408;CAJAPIÓ;55,23;57,27;7502;73,41
1991;21;2102507;CAJARI;55,06;49,02;18684;77,56
1991;21;2102556;CAMPESTRE DO MARANHÃO;62,68;49,2;8907;110,72
1991;21;2102606;CÂNDIDO MENDES;57,05;38,05;11909;81,18
1991;21;2102705;CANTANHEDE;55,19;56,84;12241;89,98
1991;21;2102754;CAPINZAL DO NORTE;55,31;58,5;9333;95,95
1991;21;2102804;CAROLINA;62,04;32,12;24246;143,41
1991;21;2102903;CARUTAPERA;54,21;35,4;11691;109,02
1991;21;2103000;CAXIAS;58,64;45,81;128898;141,02
1991;21;2103109;CEDRAL;55,23;27,12;8267;116,05
1991;21;2103125;CENTRAL DO MARANHÃO;59,43;58,07;4638;82,4
1991;21;2103158;CENTRO DO GUILHERME;52,92;61,28;7001;79,56
1991;21;2103174;CENTRO NOVO DO MARANHÃO;59,97;60,16;12851;89,87
1991;21;2103208;CHAPADINHA;58,13;49,82;56433;127,05
1991;21;2103257;CIDELÂNDIA;57,57;52,7;10809;119,16
1991;21;2103307;CODÓ;55,31;53,98;102336;119,2
1991;21;2103406;COELHO NETO;52,92;46,36;39321;146,01
1991;21;2103505;COLINAS;52,89;49,98;30166;161,53
1991;21;2103554;CONCEIÇÃO DO LAGO-AÇU;53,69;67,1;11808;94,65
1991;21;2103604;COROATÁ;55,94;56,65;47503;98,33
1991;21;2103703;CURURUPU;55,06;31,68;32628;109,63
1991;21;2103752;DAVINÓPOLIS;54,58;49,14;13767;107,25
1991;21;2103802;DOM PEDRO;58,39;39,31;19675;174,57
1991;21;2103901;DUQUE BACELAR;56,68;55,7;7484;79,16
1991;21;2104008;ESPERANTINÓPOLIS;56,68;53,4;18549;100,26
1991;21;2104057;ESTREITO;63,15;35,23;18377;172,06
1991;21;2104073;FEIRA NOVA DO MARANHÃO;55,56;41,38;7854;52,02
1991;21;2104081;FERNANDO FALCÃO;58,17;60,59;8280;59,66
1991;21;2104099;FORMOSA DA SERRA NEGRA;58,17;46;7396;122,62
1991;21;2104107;FORTALEZA DOS NOGUEIRAS;58,4;30,99;9023;82,81
1991;21;2104206;FORTUNA;53,3;46,13;15000;85,28
1991;21;2104305;GODOFREDO VIANA;58,52;37,11;8069;140,08
1991;21;2104404;GONÇALVES DIAS;58,39;55,71;16895;183,47
1991;21;2104503;GOVERNADOR ARCHER;56,96;55,04;10259;128,93
1991;21;2104552;GOVERNADOR EDISON LOBÃO;57,16;46,77;5725;94,46
1991;21;2104602;GOVERNADOR EUGÊNIO BARROS;55,56;58,67;13355;67,83
1991;21;2104628;GOVERNADOR LUIZ ROCHA;52,04;67,41;6598;80,4
1991;21;2104651;GOVERNADOR NEWTON BELLO;53,78;64,46;12625;86,45
1991;21;2104677;GOVERNADOR NUNES FREIRE;58,96;52,59;10717;137,08
1991;21;2104701;GRAÇA ARANHA;54,2;48,33;5432;88,96
1991;21;2104800;GRAJAÚ;60,24;44,09;38805;137,73
1991;21;2104909;GUIMARÃES;59,3;25,93;12314;95,62
1991;21;2105005;HUMBERTO DE CAMPOS;54,31;51,47;20505;85,88
1991;21;2105104;ICATU;55,76;49,19;20670;64,23
1991;21;2105153;IGARAPÉ DO MEIO;55,13;66,66;9254;80,3
1991;21;2105203;IGARAPÉ GRANDE;55,84;44,07;9167;108,62
1991;21;2105302;IMPERATRIZ;60,57;25,15;223007;278,01
1991;21;2105351;ITAIPAVA DO GRAJAÚ;54,97;68,46;9549;90,95
1991;21;2105401;ITAPECURU MIRIM;58,79;51,6;44883;102,83
1991;21;2105427;ITINGA DO MARANHÃO;60,24;45,15;12720;222,86
1991;21;2105450;JATOBÁ;56,97;60,01;7285;67,19
1991;21;2105476;JENIPAPO DOS VIEIRAS;55,06;62,57;12639;60,39
1991;21;2105500;JOÃO LISBOA;58,15;45,78;20103;124,18
1991;21;2105609;JOSELÂNDIA;55,32;57,23;15267;91,81
1991;21;2105658;JUNCO DO MARANHÃO;52,81;50,26;3868;86,5
1991;21;2105708;LAGO DA PEDRA;57,75;54,25;33934;109,79
1991;21;2105807;LAGO DO JUNCO;58,4;56,68;10322;144,86
1991;21;2105906;LAGO VERDE;54,21;57,04;11766;79,85
1991;21;2105922;LAGOA DO MATO;57,59;61,16;9280;82,56
1991;21;2105948;LAGO DOS RODRIGUES;56,68;53,36;8580;101,44
1991;21;2105963;LAGOA GRANDE DO MARANHÃO;53,44;68,54;7670;61,94
1991;21;2105989;LAJEADO NOVO;61,03;44,53;4954;112,01
1991;21;2106003;LIMA CAMPOS;57,91;52,38;10408;142,88
1991;21;2106102;LORETO;58,4;39,51;9405;67,46
1991;21;2106201;LUÍS DOMINGUES;58,89;35,39;5490;130,5
1991;21;2106300;MAGALHÃES DE ALMEIDA;54,95;52,22;11473;69,81
1991;21;2106326;MARACAÇUMÉ;57,05;44,28;11174;117,61
1991;21;2106359;MARAJÁ DO SENA;55,19;66,9;8556;93,53
1991;21;2106375;MARANHÃOZINHO;54,5;50,64;9093;79,1
1991;21;2106409;MATA ROMA;58,13;51,79;10568;60,19
1991;21;2106508;MATINHA;59,41;37,49;16494;70,3
1991;21;2106607;MATÕES;59,93;63,8;28144;83,76
1991;21;2106631;MATÕES DO NORTE;54,5;71,48;10640;51,11
1991;21;2106672;MILAGRES DO MARANHÃO;59,76;67,36;6361;81,65
1991;21;2106706;MIRADOR;56,76;53,02;16322;80,43
1991;21;2106755;MIRANDA DO NORTE;58,79;44,02;14957;129,55
1991;21;2106805;MIRINZAL;59,31;37,28;11484;122,17
1991;21;2106904;MONÇÃO;55,06;52,08;24670;96,72
1991;21;2107001;MONTES ALTOS;57,37;46,06;10423;97,22
1991;21;2107100;MORROS;54,48;55,22;13010;109,19
1991;21;2107209;NINA RODRIGUES;55,67;62,2;7498;64,83
1991;21;2107258;NOVA COLINAS;58,4;49,83;3356;33,24
1991;21;2107308;NOVA IORQUE;56,3;47,56;4934;66,15
1991;21;2107357;NOVA OLINDA DO MARANHÃO;59,09;48,7;21044;91,57
1991;21;2107407;OLHO D'ÁGUA DAS CUNHÃS;55,66;59,11;17860;107
1991;21;2107456;OLINDA NOVA DO MARANHÃO;59,91;52,19;8983;55,91
1991;21;2107506;PAÇO DO LUMIAR;63,97;14,71;44833;221,24
1991;21;2107605;PALMEIRÂNDIA;57,15;48,48;15559;62,47
1991;21;2107704;PARAIBANO;56,97;53,75;15720;135,3
1991;21;2107803;PARNARAMA;56,77;62,11;29891;75,99
1991;21;2107902;PASSAGEM FRANCA;56,72;54,27;14139;102,08
1991;21;2108009;PASTOS BONS;61,03;44,28;13449;91,3
1991;21;2108058;PAULINO NEVES;54,31;66,84;10500;78,99
1991;21;2108108;PAULO RAMOS;52,72;57,81;19815;132,66
1991;21;2108207;PEDREIRAS;59,09;36,99;34725;175,29
1991;21;2108256;PEDRO DO ROSÁRIO;57,21;55,67;17717;76,26
1991;21;2108306;PENALVA;55,06;45,6;23802;89,39
1991;21;2108405;PERI MIRIM;57,15;40,43;13319;101,7
1991;21;2108454;PERITORÓ;55,56;61,04;17708;90,18
1991;21;2108504;PINDARÉ-MIRIM;55,67;39,21;26728;119,93
1991;21;2108603;PINHEIRO;57,2;34,19;58954;115,74
1991;21;2108702;PIO XII;54,96;55,24;20344;97,95
1991;21;2108801;PIRAPEMAS;58,54;57,91;18848;73,68
1991;21;2108900;POÇÃO DE PEDRAS;57,68;55,63;27588;88,23
1991;21;2109007;PORTO FRANCO;63,15;35,26;13767;170,82
1991;21;2109056;PORTO RICO DO MARANHÃO;55,23;33,88;6771;120,86
1991;21;2109106;PRESIDENTE DUTRA;59,19;39,67;33762;152,06
1991;21;2109205;PRESIDENTE JUSCELINO;53,78;52,91;5508;90,11
1991;21;2109239;PRESIDENTE MÉDICI;55,67;46,31;3930;79,09
1991;21;2109270;PRESIDENTE SARNEY;57,15;54,12;13868;79,01
1991;21;2109304;PRESIDENTE VARGAS;56,43;63,34;7950;63,22
1991;21;2109403;PRIMEIRA CRUZ;56,09;43,63;10203;85,3
1991;21;2109452;RAPOSA;58,17;35,38;7812;133,19
1991;21;2109502;RIACHÃO;55,56;40,88;20187;79,53
1991;21;2109551;RIBAMAR FIQUENE;57,37;58,25;4065;106,76
1991;21;2109601;ROSÁRIO;58,14;38,05;32053;115,49
1991;21;2109700;SAMBAÍBA;60,19;44,5;5495;108,24
1991;21;2109759;SANTA FILOMENA DO MARANHÃO;53,44;58,23;5436;73,85
1991;21;2109809;SANTA HELENA;57,15;46,64;27249;106,94
1991;21;2109908;SANTA INÊS;61,58;34,15;60174;175,98
1991;21;2110005;SANTA LUZIA;59,19;55,18;55895;102,13
1991;21;2110039;SANTA LUZIA DO PARUÁ;59,75;46,07;17990;101,83
1991;21;2110104;SANTA QUITÉRIA DO MARANHÃO;56,96;57,9;19118;94,95
1991;21;2110203;SANTA RITA;55,76;50,33;22998;82,26
1991;21;2110237;SANTANA DO MARANHÃO;55,56;69,43;5241;70,3
1991;21;2110278;SANTO AMARO DO MARANHÃO;54,31;45,53;8562;78,07
1991;21;2110302;SANTO ANTÔNIO DOS LOPES;56,07;54,8;14572;122,76
1991;21;2110401;SÃO BENEDITO DO RIO PRETO;59,24;49,24;14999;54,62
1991;21;2110500;SÃO BENTO;58,23;40,85;27579;117,03
1991;21;2110609;SÃO BERNARDO;54,95;58,56;18502;87,99
1991;21;2110658;SÃO DOMINGOS DO AZEITÃO;58,4;42,72;4328;95,38
1991;21;2110708;SÃO DOMINGOS DO MARANHÃO;54,2;50,72;26306;107,03
1991;21;2110807;SÃO FÉLIX DE BALSAS;58,4;34,93;6225;63,42
1991;21;2110856;SÃO FRANCISCO DO BREJÃO;60,24;50,7;6712;173,04
1991;21;2110906;SÃO FRANCISCO DO MARANHÃO;58,31;59,44;11995;98,49
1991;21;2111003;SÃO JOÃO BATISTA;57,15;45,46;15464;76,63
1991;21;2111029;SÃO JOÃO DO CARÚ;58,15;72,97;10530;76,23
1991;21;2111052;SÃO JOÃO DO PARAÍSO;61,94;44,44;9692;86,25
1991;21;2111078;SÃO JOÃO DO SOTER;54,02;69,35;14878;75,64
1991;21;2111102;SÃO JOÃO DOS PATOS;56,68;40,15;21268;129,75
1991;21;2111201;SÃO JOSÉ DE RIBAMAR;58,17;20,47;74681;170,84
1991;21;2111250;SÃO JOSÉ DOS BASÍLIOS;52,04;57,55;8440;60,72
1991;21;2111300;SÃO LUÍS;65,18;10,92;675136;371,59
1991;21;2111409;SÃO LUÍS GONZAGA DO MARANHÃO;57,08;59,11;25610;120,43
1991;21;2111508;SÃO MATEUS DO MARANHÃO;55,66;51,38;29562;105,45
1991;21;2111532;SÃO PEDRO DA ÁGUA BRANCA;54,2;57,33;14564;159,77
1991;21;2111573;SÃO PEDRO DOS CRENTES;61,94;37,32;4472;102,74
1991;21;2111607;SÃO RAIMUNDO DAS MANGABEIRAS;58,4;36,5;14137;119,39
1991;21;2111631;SÃO RAIMUNDO DO DOCA BEZERRA;57,23;65,5;9564;112,27
1991;21;2111672;SÃO ROBERTO;54,29;60,58;3833;80,04
1991;21;2111706;SÃO VICENTE FERRER;55,06;53,36;16142;78,56
1991;21;2111722;SATUBINHA;56,13;62,61;8292;87,52
1991;21;2111748;SENADOR ALEXANDRE COSTA;54,2;61,14;8807;82,67
1991;21;2111763;SENADOR LA ROCQUE;57,37;56,43;19448;90,4
1991;21;2111789;SERRANO DO MARANHÃO;58,01;56;8567;78,44
1991;21;2111805;SÍTIO NOVO;61,44;38,72;13653;82,33
1991;21;2111904;SUCUPIRA DO NORTE;56,76;42,79;10207;65,1
1991;21;2111953;SUCUPIRA DO RIACHÃO;58,99;55,53;4133;74,2
1991;21;2112001;TASSO FRAGOSO;55,56;39,28;6190;57,33
1991;21;2112100;TIMBIRAS;57,5;67,07;22912;78,98
1991;21;2112209;TIMON;60,57;36,35;106768;149,22
1991;21;2112233;TRIZIDELA DO VALE;57,08;45,94;15594;136,15
1991;21;2112274;TUFILÂNDIA;54,64;63,61;4192;96,1
1991;21;2112308;TUNTUM;54,29;51,96;31324;97,69
1991;21;2112407;TURIAÇU;57,05;50,86;29096;102,92
1991;21;2112456;TURILÂNDIA;57,05;64,45;12325;100,51
1991;21;2112506;TUTÓIA;52,95;55,64;33555;87,2
1991;21;2112605;URBANO SANTOS;56,65;54,78;16271;92,68
1991;21;2112704;VARGEM GRANDE;57,47;60,17;32820;75,11
1991;21;2112803;VIANA;60,19;38,25;38795;90,66
1991;21;2112852;VILA NOVA DOS MARTÍRIOS;57,94;57,69;6966;74,34
1991;21;2112902;VITÓRIA DO MEARIM;60,24;46,63;21413;95,78
1991;21;2113009;VITORINO FREIRE;55,67;51,8;31405;134,01
1991;21;2114007;ZÉ DOCA;58,96;41,67;36824;120,36
1991;22;2200053;ACAUÃ;53,44;44,59;5667;68,14
1991;22;2200103;AGRICOLÂNDIA;61,23;44,7;5443;76,42
1991;22;2200202;ÁGUA BRANCA;59,27;42,44;12372;144,59
1991;22;2200251;ALAGOINHA DO PIAUÍ;58,59;66,18;8045;109,3
1991;22;2200277;ALEGRETE DO PIAUÍ;56,07;61,93;4210;112,15
1991;22;2200301;ALTO LONGÁ;61,45;56,59;14214;84,02
1991;22;2200400;ALTOS;61,64;47,54;32314;119
1991;22;2200459;ALVORADA DO GURGUÉIA;55,62;50,84;4583;67,94
1991;22;2200509;AMARANTE;62,71;43,46;16374;118,73
1991;22;2200608;ANGICAL DO PIAUÍ;60,66;38,61;6121;132,33
1991;22;2200707;ANÍSIO DE ABREU;61,96;51,29;6199;82,78
1991;22;2200806;ANTÔNIO ALMEIDA;58,87;44,19;3216;63,16
1991;22;2200905;AROAZES;58,82;51,64;5405;96,58
1991;22;2200954;AROEIRAS DO ITAIM;55,56;71,71;2647;49,9
1991;22;2201002;ARRAIAL;60,39;54,14;5442;83,06
1991;22;2201051;ASSUNÇÃO DO PIAUÍ;57,85;61,6;6249;62,29
1991;22;2201101;AVELINO LOPES;57,87;42,5;8773;97,21
1991;22;2201150;BAIXA GRANDE DO RIBEIRO;56,83;55;6000;83,42
1991;22;2201176;BARRA D'ALCÂNTARA;59,18;59,12;3646;55,23
1991;22;2201200;BARRAS;60,47;57,4;37865;85,4
1991;22;2201309;BARREIRAS DO PIAUÍ;62,79;35,03;2872;113,7
1991;22;2201408;BARRO DURO;60,68;50,98;5764;155,73
1991;22;2201507;BATALHA;57,13;59,47;20343;78,19
1991;22;2201556;BELA VISTA DO PIAUÍ;56,27;45,85;4724;43,25
1991;22;2201572;BELÉM DO PIAUÍ;57,18;70;3496;59,52
1991;22;2201606;BENEDITINOS;61,45;56,09;9636;78,34
1991;22;2201705;BERTOLÍNIA;61,54;35,41;5245;90,6
1991;22;2201739;BETÂNIA DO PIAUÍ;53,44;68,61;4286;69,03
1991;22;2201770;BOA HORA;55,62;71,7;4050;114,54
1991;22;2201804;BOCAINA;60,72;42,94;3888;101,69
1991;22;2201903;BOM JESUS;62,81;40,79;13793;202,48
1991;22;2201919;BOM PRINCÍPIO DO PIAUÍ;54,59;61,2;5478;85,12
1991;22;2201929;BONFIM DO PIAUÍ;61,96;53,3;4483;83,3
1991;22;2201945;BOQUEIRÃO DO PIAUÍ;61,45;55,5;5459;89,73
1991;22;2201960;BRASILEIRA;60,47;61,47;9286;82,19
1991;22;2201988;BREJO DO PIAUÍ;54,13;64,05;3180;45,06
1991;22;2202000;BURITI DOS LOPES;53,5;53,97;16616;94,93
1991;22;2202026;BURITI DOS MONTES;58,08;62,22;7138;58,97
1991;22;2202059;CABECEIRAS DO PIAUÍ;54,74;62,5;8031;59,91
1991;22;2202075;CAJAZEIRAS DO PIAUÍ;56,35;57,86;3069;62,75
1991;22;2202083;CAJUEIRO DA PRAIA;56,66;64,77;6405;66,93
1991;22;2202091;CALDEIRÃO GRANDE DO PIAUÍ;54,75;64,19;5299;95,66
1991;22;2202109;CAMPINAS DO PIAUÍ;56,16;42,83;5852;96,54
1991;22;2202117;CAMPO ALEGRE DO FIDALGO;55,56;63,83;4690;64,97
1991;22;2202133;CAMPO GRANDE DO PIAUÍ;58,64;65,5;2665;105,39
1991;22;2202174;CAMPO LARGO DO PIAUÍ;54,22;63,75;5622;49,23
1991;22;2202208;CAMPO MAIOR;61,91;35,99;44181;190,9
1991;22;2202251;CANAVIEIRA;62,19;41,01;3990;82,83
1991;22;2202307;CANTO DO BURITI;58,49;46,64;16989;133,6
1991;22;2202406;CAPITÃO DE CAMPOS;62,19;50,27;10127;102,83
1991;22;2202455;CAPITÃO GERVÁSIO OLIVEIRA;58,76;55,01;2421;57,49
1991;22;2202505;CARACOL;61,15;59,66;8353;94,78
1991;22;2202539;CARAÚBAS DO PIAUÍ;56,66;69,37;3564;61,77
1991;22;2202554;CARIDADE DO PIAUÍ;57,73;77,92;6494;60,22
1991;22;2202604;CASTELO DO PIAUÍ;60,37;49,73;18556;130,78
1991;22;2202653;CAXINGÓ;56,66;72,51;3499;66,65
1991;22;2202703;COCAL;58,62;59,18;23058;81,97
1991;22;2202711;COCAL DE TELHA;59,6;57,4;5441;99,79
1991;22;2202729;COCAL DOS ALVES;57,7;69,49;4011;57,72
1991;22;2202737;COIVARAS;61,45;60,25;3061;91,57
1991;22;2202752;COLÔNIA DO GURGUÉIA;62,44;37,11;4435;99,1
1991;22;2202778;COLÔNIA DO PIAUÍ;60,12;58,71;6892;74,58
1991;22;2202802;CONCEIÇÃO DO CANINDÉ;54,75;48,23;3592;87,5
1991;22;2202851;CORONEL JOSÉ DIAS;58,62;55,87;4057;86,09
1991;22;2202901;CORRENTE;63,59;34,79;19525;158,52
1991;22;2203008;CRISTALÂNDIA DO PIAUÍ;57,87;43,61;6479;81,38
1991;22;2203107;CRISTINO CASTRO;62,44;45,48;8134;103,2
1991;22;2203206;CURIMATÁ;62,44;32,1;7542;121,3
1991;22;2203230;CURRAIS;55,62;58,57;4242;48,69
1991;22;2203255;CURRALINHOS;60,66;53,22;4203;50,57
1991;22;2203271;CURRAL NOVO DO PIAUÍ;53,44;87,46;4268;60,42
1991;22;2203305;DEMERVAL LOBÃO;61,45;46,61;10113;141,47
1991;22;2203354;DIRCEU ARCOVERDE;62,44;49,26;5580;97,99
1991;22;2203404;DOM EXPEDITO LOPES;61,38;42,49;5013;149,38
1991;22;2203420;DOMINGOS MOURÃO;54,72;52,39;4253;54,36
1991;22;2203453;DOM INOCÊNCIO;60,06;41,82;8975;73,33
1991;22;2203503;ELESBÃO VELOSO;59,22;52,25;15196;104,83
1991;22;2203602;ELISEU MARTINS;62,53;40,47;4247;91,21
1991;22;2203701;ESPERANTINA;57,13;46,13;31769;114,84
1991;22;2203750;FARTURA DO PIAUÍ;58,49;49,36;4596;79,03
1991;22;2203800;FLORES DO PIAUÍ;62,78;53,7;4826;94,31
1991;22;2203859;FLORESTA DO PIAUÍ;53,44;64,17;2389;62,82
1991;22;2203909;FLORIANO;60,93;27,51;50339;247,14
1991;22;2204006;FRANCINÓPOLIS;57,87;52,32;5176;76,66
1991;22;2204105;FRANCISCO AYRES;60,99;49,18;5013;57,45
1991;22;2204154;FRANCISCO MACEDO;56,83;58,31;2252;59,46
1991;22;2204204;FRANCISCO SANTOS;61,38;46,34;6739;145,17
1991;22;2204303;FRONTEIRAS;58,64;50,49;9396;133,61
1991;22;2204352;GEMINIANO;54,56;64,47;4555;79,5
1991;22;2204402;GILBUÉS;59,43;36,88;8852;119,88
1991;22;2204501;GUADALUPE;62,55;28,96;8658;191,91
1991;22;2204550;GUARIBAS;54,59;83,03;2702;62,69
1991;22;2204600;HUGO NAPOLEÃO;59,18;53,68;3622;76,67
1991;22;2204659;ILHA GRANDE;51,18;51,39;6640;90,32
1991;22;2204709;INHUMA;60,44;47,63;13095;177,61
1991;22;2204808;IPIRANGA DO PIAUÍ;57,82;39,94;7500;109,09
1991;22;2204907;ISAÍAS COELHO;56,16;57,09;7599;61,56
1991;22;2205003;ITAINÓPOLIS;53,89;57,93;10840;75,69
1991;22;2205102;ITAUEIRA;62,19;42,62;10968;79,27
1991;22;2205151;JACOBINA DO PIAUÍ;59,98;64,79;5851;80,86
1991;22;2205201;JAICÓS;59,28;57,88;13246;108,85
1991;22;2205250;JARDIM DO MULATO;60,66;52,82;4309;60,3
1991;22;2205276;JATOBÁ DO PIAUÍ;57,38;55,59;4214;78,53
1991;22;2205300;JERUMENHA;62,53;38,35;4098;147,02
1991;22;2205359;JOÃO COSTA;58,76;62,56;2952;66,27
1991;22;2205409;JOAQUIM PIRES;56,32;61,35;12702;79,45
1991;22;2205458;JOCA MARQUES;54,74;68,64;3585;60,67
1991;22;2205508;JOSÉ DE FREITAS;58,82;45,98;29357;94,71
1991;22;2205516;JUAZEIRO DO PIAUÍ;57,38;63,39;2884;49,02
1991;22;2205524;JÚLIO BORGES;57,87;35,6;3436;43,02
1991;22;2205532;JUREMA;54,59;59,02;3578;65,61
